uniq_pair,layer_from,node_from,layer_to,node_to,length,pident,plasmid.length.query,plasmid.length.subject,edge_type,weight
L20N7275_L9N2614,20,7275,9,2614,1919,99.583,2218,2218,Inter,0.8615860099188458
L20N7276_L21N7674,20,7276,21,7674,1879,100,2208,2208,Inter,0.8509963768115942
L20N7276_L22N8184,22,8184,20,7276,1846,100,2208,2208,Inter,0.8360507246376812
L20N7279_L21N7678,20,7279,21,7678,2164,100,2183,2183,Inter,0.9912963811268896
L20N7279_L22N8185,20,7279,22,8185,1844,100,2183,2183,Inter,0.8447091158955565
L20N7279_L8N1564,8,1564,20,7279,1152,99.913,2183,2183,Inter,0.5272550435180944
L20N7279_L9N2619,9,2619,20,7279,1595,99.937,2183,2183,Inter,0.730185593220339
L20N7280_L22N8189,20,7280,22,8189,1131,100,2146,2146,Inter,0.527027027027027
L20N7280_L6N722,6,722,20,7280,1985,100,2146,2146,Inter,0.9249767008387698
L20N7281_L21N7686,20,7281,21,7686,1179,99.83,2125,2125,Inter,0.5538803294117647
L20N7281_L22N8192,20,7281,22,8192,1917,99.896,2125,2125,Inter,0.9011794447058824
L20N7282_L5N425,20,7282,5,425,1500,99.067,2098,2085,Inter,0.7082959961868446
L20N7283_L21N7695,20,7283,21,7695,1102,100,2088,2088,Inter,0.5277777777777778
L20N7283_L22N8199,22,8199,20,7283,1529,100,2088,2088,Inter,0.73227969348659006
L20N7283_L8N1593,8,1593,20,7283,1255,99.124,2088,2088,Inter,0.5957884099616858
L20N7285_L21N7697,21,7697,20,7285,1068,99.906,2075,2074,Inter,0.514214978313253
L20N7285_L6N725,6,725,20,7285,1977,99.949,2075,2074,Inter,0.9522851710843373
L20N7286_L21N7703,20,7286,21,7703,2054,99.951,2054,2054,Inter,0.9995099999999999
L20N7289_L21N7662,21,7662,20,7289,2035,99.902,2328,2030,Inter,0.8732842353951891
L20N7289_L22N8187,22,8187,20,7289,2035,99.951,2160,2030,Inter,0.941667986111111
L20N7289_L5N407,5,407,20,7289,2035,99.951,2328,2030,Inter,0.8737125644329896
L20N7289_L9N2623,9,2623,20,7289,1543,99.935,2160,2030,Inter,0.9666648333333334
L20N7291_L21N7707,20,7291,21,7707,1867,99.946,2021,2021,Inter,0.9233012469074715
L20N7291_L6N728,20,7291,6,728,591,99.662,2021,2045,Inter,0.28802074327628363
L20N7292_L5N434,5,434,20,7292,1564,99.361,2017,2017,Inter,0.7704541596430342
L20N7292_L6N731,20,7292,6,731,1051,99.81,2017,2017,Inter,0.5200808626673277
L20N7293_L21N7710,20,7293,21,7710,1938,98.039,2013,2013,Inter,0.9438628017883756
L20N7293_L22N8210,20,7293,22,8210,1236,98.22,2013,2014,Inter,0.6027801390268123
L20N7294_L21N7711,21,7711,20,7294,1595,99.875,2011,2009,Inter,0.7921463202386873
L20N7294_L22N8211,20,7294,22,8211,1191,100,2009,2008,Inter,0.5928322548531608
L20N7294_L4N297,20,7294,4,297,1895,99.631,2009,2009,Inter,0.9397747386759582
L21N141_L22N8165,22,8165,21,141,1421,100,2411,2449,Inter,0.5802368313597387
L21N141_L4N294,21,141,4,294,2208,100,2449,2449,Inter,0.9015924867292773
L21N141_L5N415,21,141,5,415,1422,100,2449,2220,Inter,0.5806451612903226
L21N141_L8N1486,21,141,8,1486,1947,99.538,2449,2586,Inter,0.7494218329466357
L21N26_L22N8102,21,26,22,8102,2905,99.966,3528,3634,Inter,0.7991228123280132
L21N26_L5N17,21,26,5,17,2905,100,3528,3636,Inter,0.7989548954895489
L21N26_L6N26,6,26,21,26,3528,100,3528,3528,Inter,1
L21N4555_L3N200,3,200,21,4555,1819,99.505,3058,3058,Inter,0.5918887998691955
L21N4572_L22N8139,22,8139,21,4572,2730,99.524,2730,2729,Inter,0.99524
L21N6068_L21N7639,21,6068,21,7639,1280,98.984,2476,2474,Intra,0.5117105008077544
L21N6068_L21N7667,21,6068,21,7667,1280,98.984,2476,2278,Intra,0.5117105008077544
L21N713_L21N7647,21,7647,21,713,2291,99.956,2376,2290,Intra,0.96380132996633
L21N713_L4N292,21,713,4,292,589,95.416,2290,2661,Inter,0.211198887636227
L21N7573_L22N4543,22,4543,21,7573,6612,100,6829,6611,Inter,0.9682237516473862
L21N7573_L4N289,21,7573,4,289,4468,99.955,6611,6709,Inter,0.9941853331345953
L21N7573_L4N3952,21,7573,4,3952,4564,100,6611,6709,Inter,0.6802802205991951
L21N7578_L5N378,21,7578,5,378,808,91.213,3876,3397,Inter,0.19014474716202268
L21N7581_L6N686,21,7581,6,686,2835,99.788,3571,3463,Inter,0.7922122094651358
L21N7585_L22N8122,21,7585,22,8122,675,96,3348,2977,Inter,0.1935483870967742
L21N7585_L7N1044,21,7585,7,1044,1374,89.592,3348,3064,Inter,0.3676804301075268
L21N7585_L8N1044,21,7585,8,1044,1374,89.592,3348,3064,Inter,0.3676804301075268
L21N7585_L9N1044,21,7585,9,1044,1374,89.592,3348,3064,Inter,0.3676804301075268
L21N7587_L22N8112,22,8112,21,7587,1900,98.789,3228,3263,Inter,0.5752347532945143
L21N7588_L9N2527,21,7588,9,2527,1202,98.336,3248,3216,Inter,0.36391586206896553
L21N7592_L5N689,21,7592,5,689,2175,99.954,3163,3163,Inter,0.6873220044261776
L21N7592_L6N689,21,7592,6,689,2175,99.954,3163,3163,Inter,0.6873220044261776
L21N7592_L8N55,8,55,21,7592,2776,99.964,3159,3163,Inter,0.8773318495099589
L21N7593_L22N8114,21,7593,22,8114,2643,99.546,3158,3156,Inter,0.8331224762507916
L21N7595_L22N78,21,7595,22,78,3126,99.968,3126,3126,Inter,0.99968
L21N7595_L8N56,8,56,21,7595,3106,99.968,3106,3126,Inter,0.9932840946896994
L21N7595_L8N78,8,78,21,7595,3126,99.968,3126,3126,Inter,0.99968
L21N7596_L8N1401,8,1401,21,7596,1437,99.582,3140,3105,Inter,0.45573036305732484
L21N7599_L5N385,21,7599,5,385,3052,98.657,3052,2978,Inter,0.98657
L21N7601_L21N7604,21,7601,21,7604,635,96.535,3006,2965,Intra,0.40385842980705255
L21N7601_L9N2535,9,2535,21,7601,1727,98.147,3077,3006,Inter,0.5508608027299318
L21N7604_L8N1409,21,7604,8,1409,635,94.803,2965,3077,Inter,0.19564480012999674
L21N7604_L9N1409,21,7604,9,1409,635,94.803,2965,3077,Inter,0.19564480012999674
L21N7604_L9N2535,9,2535,21,7604,690,98.116,3077,2965,Inter,0.41176486187845307
L21N7605_L22N8124,21,7605,22,8124,2729,100,2940,2940,Inter,0.9282312925170068
L21N7607_L22N8126,22,8126,21,7607,1732,100,2906,2906,Inter,0.5960082587749483
L21N7607_L3N202,3,202,21,7607,2453,100,2906,2906,Inter,0.8441156228492773
L21N7607_L5N387,5,387,21,7607,2794,100,2906,2906,Inter,0.961459050240881
L21N7611_L5N388,21,7611,5,388,1651,99.939,2845,2889,Inter,0.5711294184839044
L21N7612_L22N8135,21,7612,22,8135,2183,99.908,2799,2799,Inter,0.7792038728117184
L21N7613_L22N8136,21,7613,22,8136,1866,100,2797,2797,Inter,0.6671433678941723
L21N7613_L5N23,5,23,21,7613,2134,100,2797,2797,Inter,0.7629603146228101
L21N7616_L5N391,5,391,21,7616,2703,100,2771,2771,Inter,0.9754601226993865
L21N7620_L5N392,5,392,21,7620,2187,100,2662,2662,Inter,0.8215627347858753
L21N7620_L7N1049,7,1049,21,7620,1705,100,2662,2662,Inter,0.640495867768595
L21N7620_L8N1469,21,7620,8,1469,1436,100,2662,2662,Inter,0.5394440270473329
L21N7620_L9N2570,9,2570,21,7620,2276,100,2662,2662,Inter,0.8549962434259955
L21N7622_L22N8144,21,7622,22,8144,1880,100,2651,2651,Inter,0.7091663523198793
L21N7624_L5N393,5,393,21,7624,2108,99.336,2637,2637,Inter,0.7940852787258249
L21N7628_L22N8151,21,7628,22,8151,1657,99.94,2594,2594,Inter,0.638398535080956
L21N7628_L5N397,21,7628,5,397,1559,100,2594,2594,Inter,0.6010023130300693
L21N7629_L22N8155,22,8155,21,7629,1548,100,2581,2580,Inter,0.599767531964355
L21N7629_L6N33,6,33,21,7629,1547,100,2580,2580,Inter,0.5996124031007752
L21N7632_L5N398,5,398,21,7632,1571,99.809,2542,2542,Inter,0.6168368961447679
L21N7634_L8N1485,21,7634,8,1485,1364,97.361,2537,2593,Inter,0.5121496490551485
L21N7634_L9N2574,21,7634,9,2574,1360,97.574,2537,2593,Inter,0.5117649055148477
L21N7637_L22N8162,21,7637,22,8162,1341,100,2487,2487,Inter,0.5392038600723763
L21N7642_L22N123,22,123,21,7642,1524,100,2443,2443,Inter,0.6238231682357757
L21N7642_L22N4118,21,7642,22,4118,2250,100,2443,2249,Inter,0.9209987720016374
L21N7647_L4N292,21,7647,4,292,589,95.416,2376,2661,Inter,0.211198887636227
L21N7647_L6N713,21,7647,6,713,2291,99.956,2376,2290,Inter,0.96380132996633
L21N7650_L5N404,21,7650,5,404,2137,99.906,2365,2365,Inter,0.9027447019027485
L21N7651_L6N708,21,7651,6,708,1366,99.488,2360,2405,Inter,0.5650752931392932
L21N7654_L22N8172,21,7654,22,8172,2233,100,2356,2356,Inter,0.9477928692699491
L21N7654_L5N406,5,406,21,7654,2104,100,2356,2356,Inter,0.8930390492359932
L21N7661_L22N8174,21,7661,22,8174,1987,99.547,2329,2328,Inter,0.849291064834693
L21N7662_L22N8187,21,7662,22,8187,2161,99.954,2328,2160,Inter,0.9278376030927835
L21N7662_L5N407,5,407,21,7662,2328,99.871,2328,2328,Inter,0.99871
L21N7662_L9N2623,9,2623,21,7662,1711,99.825,2160,2328,Inter,0.7336794458762887
L21N7663_L22N8175,21,7663,22,8175,1848,99.838,2304,2303,Inter,0.8007839583333333
L21N7663_L5N409,5,409,21,7663,1792,99.944,2303,2304,Inter,0.7773422222222223
L21N7664_L5N411,21,7664,5,411,2248,99.778,2293,2292,Inter,0.978198621892717
L21N7666_L5N412,5,412,21,7666,1322,98.109,2283,2283,Inter,0.5681125624178712
L21N7667_L9N2609,9,2609,21,7667,1844,96.529,2290,2278,Inter,0.777290288209607
L21N7671_L9N2614,9,2614,21,7671,1655,98.61,2218,2218,Inter,0.7357959873760144
L21N7673_L22N8177,22,8177,21,7673,2291,98.909,2291,2211,Inter,0.98909
L21N7674_L22N8184,21,7674,22,8184,1516,100,2208,2208,Inter,0.6865942028985508
L21N7677_L6N717,6,717,21,7677,1178,100,2194,2194,Inter,0.536918869644485
L21N7678_L22N8185,21,7678,22,8185,1863,100,2183,2183,Inter,0.853412734768667
L21N7678_L8N1564,8,1564,21,7678,1133,99.912,2183,2183,Inter,0.518553806688044
L21N7678_L9N2619,9,2619,21,7678,1614,99.938,2183,2183,Inter,0.7388911223087494
L21N7680_L5N420,21,7680,5,420,1501,97.268,2157,2154,Inter,0.6768626240148354
L21N7680_L8N1574,21,7680,8,1574,1332,96.471,2157,2154,Inter,0.5957319054242003
L21N7680_L9N2624,21,7680,9,2624,1258,100,2157,2157,Inter,0.5832174316179879
L21N7682_L22N8197,22,8197,21,7682,1875,98.72,2091,2134,Inter,0.8673851921274601
L21N7682_L5N414,5,414,21,7682,1611,99.565,2220,2134,Inter,0.7225189864864865
L21N7682_L6N724,6,724,21,7682,1378,97.533,2091,2134,Inter,0.6298054076850984
L21N7682_L9N2639,9,2639,21,7682,1189,99.243,2078,2134,Inter,0.5529518603561386
L21N7686_L22N8192,22,8192,21,7686,1387,99.784,2125,2125,Inter,0.6512960376470588
L21N7687_L21N7693,21,7687,21,7693,978,100,2124,2091,Intra,0.9204331450094162
L21N7687_L7N1062,7,1062,21,7687,1731,99.365,2124,2124,Inter,0.8097966807909605
L21N7688_L22N8193,21,7688,22,8193,1322,100,2114,2114,Inter,0.6253547776726585
L21N7688_L5N422,5,422,21,7688,1832,99.945,2114,2114,Inter,0.866126963103122
L21N7688_L8N1582,21,7688,8,1582,1274,100,2114,2114,Inter,0.6026490066225165
L21N7690_L8N1585,8,1585,21,7690,2095,99.809,2106,2106,Inter,0.9928768043684709
L21N7690_L9N2633,9,2633,21,7690,1998,99.349,2106,2106,Inter,0.9425417948717948
L21N7692_L5N432,21,7692,5,432,2041,99.902,2098,2038,Inter,0.9718778932316492
L21N7693_L22N8188,21,7693,22,8188,1483,98.314,2091,2151,Inter,0.6778226964202696
L21N7695_L22N8199,21,7695,22,8199,1603,99.938,2088,2088,Inter,0.7672443199233717
L21N7695_L8N1593,8,1593,21,7695,1935,99.432,2088,2088,Inter,0.9214603448275862
L21N7697_L6N725,6,725,21,7697,1162,99.914,2075,2075,Inter,0.5595184000000001
L21N7698_L3N212,3,212,21,7698,1996,99.85,2051,2072,Inter,0.9618754826254825
L21N7698_L5N429,21,7698,5,429,1931,99.845,2072,2072,Inter,0.9305052847490347
L21N7698_L6N727,6,727,21,7698,1635,99.878,2072,2072,Inter,0.7881299710424711
L21N7700_L8N1424,21,7700,8,1424,598,80.936,2068,2983,Inter,0.1622518538384177
L21N7700_L9N2538,21,7700,9,2538,598,80.936,2068,2983,Inter,0.1622518538384177
L21N7701_L5N428,5,428,21,7701,1598,100,2072,2065,Inter,0.7712355212355212
L21N7701_L9N2642,9,2642,21,7701,1720,100,2065,2065,Inter,0.8329297820823245
L21N7705_L22N8208,21,7705,22,8208,1903,98.686,2035,2034,Inter,0.9228474594594596
L21N7706_L8N1607,8,1607,21,7706,1081,100,2032,2032,Inter,0.531988188976378
L21N7707_L6N728,21,7707,6,728,437,100,2021,2045,Inter,0.2136919315403423
L21N7710_L22N8210,22,8210,21,7710,1161,97.33,2014,2013,Inter,0.5610731380337636
L21N7711_L22N8211,21,7711,22,8211,1293,99.768,2011,2008,Inter,0.641472023868722
L21N7711_L4N297,21,7711,4,297,1480,99.392,2011,2009,Inter,0.7314776727996022
L21N7712_L6N733,6,733,21,7712,1900,99.632,2004,2004,Inter,0.9446147704590819
L22N112_L6N710,22,112,6,710,1842,99.946,2362,2362,Inter,0.7794264690939882
L22N123_L22N4118,22,123,22,4118,1330,100,2443,2249,Intra,0.5444126074498568
L22N141_L22N8165,22,8165,22,141,1421,100,2411,2449,Intra,0.5802368313597387
L22N141_L4N294,22,141,4,294,2208,100,2449,2449,Inter,0.9015924867292773
L22N141_L5N415,22,141,5,415,1422,100,2449,2220,Inter,0.5806451612903226
L22N141_L8N1486,22,141,8,1486,1947,99.538,2449,2586,Inter,0.7494218329466357
L22N4543_L4N289,22,4543,4,289,4567,99.956,6829,6709,Inter,0.6684713018011422
L22N4543_L4N3952,22,4543,4,3952,4663,100,6829,6709,Inter,0.6828232537706839
L22N78_L8N56,8,56,22,78,3106,100,3106,3126,Inter,0.9936020473448497
L22N78_L8N78,8,78,22,78,3126,100,3126,3126,Inter,1
L22N8102_L5N17,5,17,22,8102,3636,99.945,3636,3634,Inter,0.99945
L22N8102_L6N26,6,26,22,8102,2905,99.966,3528,3634,Inter,0.7991228123280132
L22N8103_L4N290,4,290,22,8103,3304,99.637,3572,3550,Inter,0.9216143561030234
L22N8103_L8N1354,8,1354,22,8103,2464,99.472,3572,3550,Inter,0.6861674356103024
L22N8104_L5N378,22,8104,5,378,2038,99.607,3397,3397,Inter,0.5975833559022667
L22N8110_L8N1389,8,1389,22,8110,2458,100,3231,3231,Inter,0.7607551841535128
L22N8110_L9N2526,22,8110,9,2526,2365,99.958,3231,3231,Inter,0.7316640978025379
L22N8112_L9N2494,9,2494,22,8112,1408,94.531,3859,3228,Inter,0.3449070951023582
L22N8113_L5N382,5,382,22,8113,2364,99.662,3181,3165,Inter,0.7406506381640994
L22N8113_L6N688,6,688,22,8113,1979,98.989,3214,3165,Inter,0.6095184536403235
L22N8113_L8N1391,8,1391,22,8113,1979,99.192,3214,3165,Inter,0.6107684131922837
L22N8115_L5N383,5,383,22,8115,2372,100,3151,3151,Inter,0.7527768962234211
L22N8116_L3N204,22,8116,3,204,1828,99.891,3083,2856,Inter,0.5922826727213752
L22N8120_L3N199,3,199,22,8120,839,91.061,3246,2985,Inter,0.23536715650030807
L22N8120_L8N1409,8,1409,22,8120,867,98.385,3077,2985,Inter,0.2772174033149171
L22N8120_L9N1409,9,1409,22,8120,867,98.385,3077,2985,Inter,0.2772174033149171
L22N8120_L9N2535,9,2535,22,8120,867,98.155,3077,2985,Inter,0.2765693370165746
L22N8122_L3N201,22,8122,3,201,2626,100,2977,2977,Inter,0.8820960698689956
L22N8122_L4N291,4,291,22,8122,2300,100,2977,2977,Inter,0.7725898555592878
L22N8122_L6N691,6,691,22,8122,2228,100,2977,2977,Inter,0.7484044339939536
L22N8122_L8N140,8,140,22,8122,1700,100,2977,2977,Inter,0.5710446758481693
L22N8122_L8N6715,8,6715,22,8122,1864,99.893,3086,2977,Inter,0.603371847051199
L22N8126_L3N202,22,8126,3,202,1690,99.941,2906,2906,Inter,0.5812122849277357
L22N8126_L5N387,5,387,22,8126,1844,100,2906,2906,Inter,0.6345492085340675
L22N8136_L5N23,5,23,22,8136,1650,99.939,2797,2797,Inter,0.5895579191991419
L22N8151_L5N397,5,397,22,8151,2029,99.951,2594,2594,Inter,0.7818063955281418
L22N8154_L5N396,22,8154,5,396,2377,98.528,2587,2612,Inter,0.8966349770290964
L22N8155_L6N33,22,8155,6,33,2581,99.961,2581,2580,Inter,0.99961
L22N8163_L8N1490,22,8163,8,1490,2422,99.835,2484,2564,Inter,0.9430591653666146
L22N8165_L3N199,22,8165,3,199,2039,96.518,2411,3246,Inter,0.60628528034504
L22N8165_L4N294,22,8165,4,294,1287,99.922,2411,2449,Inter,0.5251107145773786
L22N8165_L5N141,22,8165,5,141,1421,100,2411,2449,Inter,0.5802368313597387
L22N8165_L5N415,22,8165,5,415,2221,100,2411,2220,Inter,0.9211945250933222
L22N8165_L8N141,22,8165,8,141,1421,100,2411,2449,Inter,0.5802368313597387
L22N8165_L8N1486,22,8165,8,1486,1688,99.408,2411,2586,Inter,0.6488812993039443
L22N8165_L9N141,22,8165,9,141,1421,100,2411,2449,Inter,0.5802368313597387
L22N8169_L6N709,6,709,22,8169,2154,100,2376,2376,Inter,0.9065656565656566
L22N8172_L5N406,5,406,22,8172,2228,100,2356,2356,Inter,0.9456706281833617
L22N8178_L5N412,22,8178,5,412,1943,99.897,2281,2283,Inter,0.850196544021025
L22N8178_L7N1055,7,1055,22,8178,2130,99.953,2283,2281,Inter,0.9325444152431012
L22N8180_L3N211,3,211,22,8180,1769,99.887,2069,2247,Inter,0.7863823008455719
L22N8183_L5N400,5,400,22,8183,2214,100,2429,2213,Inter,0.9114862083161795
L22N8183_L6N707,6,707,22,8183,1746,100,2429,2213,Inter,0.9341292713050637
L22N8185_L8N1564,22,8185,8,1564,1427,100,2183,2183,Inter,0.6536875858909758
L22N8185_L9N2619,9,2619,22,8185,1935,99.948,2183,2183,Inter,0.885933944113605
L22N8187_L5N407,5,407,22,8187,2161,99.954,2328,2160,Inter,0.9278376030927835
L22N8187_L9N2623,9,2623,22,8187,1544,99.935,2160,2160,Inter,0.7143501851851852
L22N8189_L6N722,6,722,22,8189,1292,100,2146,2146,Inter,0.6020503261882573
L22N8193_L5N422,5,422,22,8193,1604,100,2114,2114,Inter,0.7587511825922422
L22N8193_L8N1582,22,8193,8,1582,2066,100,2114,2114,Inter,0.9772942289498581
L22N8194_L9N2635,9,2635,22,8194,1693,99.882,2105,2104,Inter,0.8033264893111639
L22N8197_L5N414,5,414,22,8197,1828,99.344,2220,2091,Inter,0.8180217657657658
L22N8197_L6N724,6,724,22,8197,1110,98.108,2091,2091,Inter,0.5208028694404592
L22N8197_L9N2639,9,2639,22,8197,1214,98.929,2078,2091,Inter,0.5743654041128646
L22N8198_L8N1591,8,1591,22,8198,1349,100,2090,2090,Inter,0.6454545454545455
L22N8199_L8N1593,8,1593,22,8199,1448,99.171,2088,2088,Inter,0.6877375862068966
L22N8200_L5N427,22,8200,5,427,1594,100,2072,2076,Inter,0.7678227360308285
L22N8204_L6N728,22,8204,6,728,2044,99.413,2047,2045,Inter,0.9926730434782608
L22N8209_L5N421,5,421,22,8209,1317,100,2136,2014,Inter,0.6165730337078652
L22N8211_L4N297,4,297,22,8211,1327,100,2009,2008,Inter,0.6605276256844201
L22N8212_L8N1605,22,8212,8,1605,1955,99.642,2004,2035,Inter,0.9572486977886978
L3N197_L9N2562,3,197,9,2562,2776,99.856,5167,2775,Inter,0.5364820127733694
L3N198_L8N1316,8,1316,3,198,2566,99.337,4485,4214,Inter,0.5683361025641026
L3N199_L5N415,3,199,5,415,1849,96.16,3246,2220,Inter,0.5477505853357979
L3N199_L8N1409,3,199,8,1409,839,89.869,3246,3077,Inter,0.2322861706715958
L3N199_L8N1486,3,199,8,1486,2590,99.189,3246,2586,Inter,0.7914341035120147
L3N199_L9N1409,3,199,9,1409,839,89.869,3246,3077,Inter,0.2322861706715958
L3N199_L9N2535,3,199,9,2535,839,90.107,3246,3077,Inter,0.23290133394947626
L3N201_L4N291,3,201,4,291,2652,100,2977,2977,Inter,0.8908296943231441
L3N201_L6N691,6,691,3,201,2580,100,2977,2977,Inter,0.8666442727578099
L3N201_L8N140,8,140,3,201,2052,100,2977,2977,Inter,0.6892845146120256
L3N201_L8N6715,8,6715,3,201,1630,100,3086,2977,Inter,0.5281918340894362
L3N202_L5N387,3,202,5,387,2339,100,2906,2906,Inter,0.8048864418444598
L3N205_L6N695,3,205,6,695,1640,97.622,2820,2903,Inter,0.5514987254564244
L3N207_L6N699,6,699,3,207,1986,99.597,2705,2704,Inter,0.7312371238447319
L3N212_L5N429,3,212,5,429,1855,99.784,2051,2072,Inter,0.8933364864864866
L3N212_L6N727,3,212,6,727,1559,99.808,2051,2072,Inter,0.7509684942084942
L4N289_L4N3952,4,3952,4,289,6615,99.97,6709,6709,Intra,0.9856931733492323
L4N290_L8N1354,8,1354,4,290,2732,99.671,3572,3572,Inter,0.7623213101903695
L4N291_L6N691,6,691,4,291,2905,100,2977,2977,Inter,0.9758145784346658
L4N291_L8N140,8,140,4,291,2377,100,2977,2977,Inter,0.7984548202888814
L4N291_L8N6715,8,6715,4,291,1955,99.949,3086,2977,Inter,0.6331830686973429
L4N292_L6N713,6,713,4,292,589,95.416,2290,2661,Inter,0.211198887636227
L4N294_L5N141,5,141,4,294,2208,100,2449,2449,Inter,0.9015924867292773
L4N294_L5N415,4,294,5,415,1180,100,2449,2220,Inter,0.9293596284197632
L4N294_L8N141,8,141,4,294,2208,100,2449,2449,Inter,0.9015924867292773
L4N294_L8N1486,4,294,8,1486,2189,99.589,2449,2586,Inter,0.84300201469450875
L4N294_L9N141,9,141,4,294,2208,100,2449,2449,Inter,0.9015924867292773
L5N141_L5N415,5,141,5,415,1422,100,2449,2220,Intra,0.5806451612903226
L5N141_L8N1486,5,141,8,1486,1947,99.538,2449,2586,Inter,0.7494218329466357
L5N17_L6N26,6,26,5,17,2905,100,3528,3636,Inter,0.7989548954895489
L5N22_L6N690,5,22,6,690,2270,100,2985,2985,Inter,0.7604690117252931
L5N382_L6N688,5,382,6,688,2796,98.712,3181,3214,Inter,0.8587391163658992
L5N382_L8N1391,8,1391,5,382,2216,99.143,3214,3181,Inter,0.6835746359676416
L5N392_L7N1049,7,1049,5,392,1487,100,2662,2662,Inter,0.558602554470323
L5N392_L8N1469,5,392,8,1469,1911,100,2662,2662,Inter,0.7178812922614576
L5N392_L9N2570,9,2570,5,392,2573,100,2662,2662,Inter,0.9665664913598798
L5N400_L6N707,5,400,6,707,1927,100,2429,2429,Inter,0.7933305887196377
L5N402_L7N1052,7,1052,5,402,2287,99.869,2384,2384,Inter,0.9580553817114094
L5N402_L8N1526,8,1526,5,402,2077,99.807,2384,2384,Inter,0.8695433682885906
L5N402_L9N2594,9,2594,5,402,2384,99.874,2384,2384,Inter,0.99874
L5N403_L6N683,5,403,6,683,2370,99.494,2370,3948,Inter,0.5972664133738602
L5N407_L9N2623,9,2623,5,407,1711,99.942,2160,2328,Inter,0.7345393556701031
L5N411_L6N712,6,712,5,411,1374,100,2292,2292,Inter,0.599476439790576
L5N412_L7N1055,7,1055,5,412,1792,99.944,2283,2283,Inter,0.7844925448970653
L5N413_L6N715,6,715,5,413,1390,99.928,2248,2248,Inter,0.6178822064056939
L5N414_L6N724,5,414,6,724,1430,93.566,2220,2091,Inter,0.60269990990991
L5N414_L9N2639,9,2639,5,414,1610,99.627,2078,2220,Inter,0.7225201351351351
L5N415_L8N141,8,141,5,415,1422,100,2449,2220,Inter,0.5806451612903226
L5N415_L8N1486,5,415,8,1486,1497,99.332,2220,2586,Inter,0.5750193503480279
L5N415_L9N141,9,141,5,415,1422,100,2449,2220,Inter,0.5806451612903226
L5N418_L6N716,5,418,6,716,1422,99.648,2211,2211,Inter,0.6408840162822251
L5N420_L8N1574,8,1574,5,420,1539,99.935,2154,2154,Inter,0.7140202646239555
L5N420_L9N2624,9,2624,5,420,1918,96.767,2157,2154,Inter,0.8604501900788131
L5N422_L8N1582,5,422,8,1582,1556,100,2114,2114,Inter,0.7360454115421002
L5N428_L9N2642,9,2642,5,428,1943,100,2065,2072,Inter,0.9377413127413128
L5N429_L6N727,6,727,5,429,1778,100,2072,2072,Inter,0.8581081081081081
L5N430_L6N704,5,430,6,704,1120,94.911,2062,2487,Inter,0.42742388419782873
L5N431_L9N2650,9,2650,5,431,2047,100,2047,2054,Inter,0.9965920155793574
L5N434_L6N731,5,434,6,731,1504,100,2017,2017,Inter,0.7456618740704016
L5N689_L8N55,8,55,5,689,2558,99.961,3159,3163,Inter,0.8084104900411002
L6N688_L8N1391,8,1391,6,688,2634,99.582,3214,3214,Inter,0.8161138394523957
L6N689_L8N55,8,55,6,689,2558,99.961,3159,3163,Inter,0.8084104900411002
L6N691_L7N1044,6,691,7,1044,642,93.458,2977,3064,Inter,0.39131920365535244
L6N691_L8N1044,6,691,8,1044,642,93.458,2977,3064,Inter,0.39131920365535244
L6N691_L8N140,8,140,6,691,2450,100,2977,2977,Inter,0.8229761504870675
L6N691_L8N6715,8,6715,6,691,2028,99.951,3086,2977,Inter,0.6568393648736228
L6N691_L9N1044,6,691,9,1044,642,93.458,2977,3064,Inter,0.39131920365535244
